gene	entrez_id	chromosome	start_position	end_position	prop_express	selected.Astro	selected.Exc	selected.Inh	selected.Micro	selected.Oligo	selected.OPC
LOC105379308	105379308	8	19549697	19551552	0.168076997609974	1	0	0	0	0	0
LOC105379316	105379316	8	20952644	20955312	0.13849234545572	0	1	0	0	0	0
LOC105379362	105379362	8	32927945	33048479	0.0327498223628965	1	0	0	0	0	0
LOC105379510	105379510	21	8433534	8448927	0.774949938634455	1	0	0	0	0	0
LOC145474	145474	14	71487861	71489714	0.276597119049157	0	1	0	0	0	0
LOC146880	146880	17	64749662	64781999	0.601963697435566	0	0	0	1	0	0
LOC152594	152594	4	138560647	138562387	0.0136942058006589	1	0	0	0	0	0
LOC171391	171391	11	777578	784297	0.201149796524772	1	0	0	0	0	0
LOC283335	283335	12	53043189	53054438	0.0708610554873716	0	0	0	0	1	0
LOC283683	283683	15	22757857	22778737	0.702667786318713	0	1	0	0	0	0
LOC284395	284395	19	29287011	29525752	0.106776048058911	0	0	0	0	0	1
LOC284930	284930	22	47631674	47855600	0.140042632904851	0	1	0	0	0	0
LOC285626	285626	5	159331518	159362834	0.0127898714553323	0	0	0	1	0	0
LOC285696	285696	5	17130028	17217422	0.338156449841741	0	1	0	0	0	0
LOC399716	399716	10	6347183	6352762	0.0139525870421807	1	0	0	0	0	0
LOC400464	400464	15	99807789	99881880	0.0260965053937084	0	0	0	0	0	1
LOC401478	401478	8	137812896	138088186	0.0209934758736516	0	0	0	1	0	0
LOC440040	440040	11	49558528	49810419	0.548607971061301	0	1	0	0	0	0
LOC440792	440792	22	20297310	20313590	0.0211226664944125	1	0	0	0	0	0
LOC440896	440896	9	41100985	41107812	0.3296944641819	0	1	0	0	0	0
LOC643327	643327	6	3458703	3469212	0.0410826174019766	0	0	0	0	1	0
LOC643339	643339	12	93003758	93377736	0.021058071184032	1	0	0	0	0	0
LOC643562	643562	6	80063496	80070583	0.299399263613462	0	0	0	0	1	0
LOC644135	644135	6	136012648	136117169	0.139461275111427	1	0	0	0	0	0
LOC644285	644285	5	87318415	87323628	0.139009107938764	0	0	1	0	0	0
LOC644554	644554	19	37817411	37826638	0.0473483625088819	0	0	0	0	0	1
LOC644656	644656	11	9459556	9460698	0.18138363154835	1	0	0	0	0	0
LOC645139	645139	17	18650196	18651539	0.202958465215425	0	0	0	0	1	0
LOC645321	645321	18	78976814	78979526	0.0176345197338673	1	0	0	0	0	0
LOC646214	646214	15	21289604	21297829	0.471868742329307	0	1	0	0	0	0
LOC646241	646241	5	17807277	17930489	0.197661649764227	0	1	0	0	0	0
LOC646522	646522	11	133783671	133810376	0.0152444932497901	0	0	0	0	0	1
LOC646626	646626	1	85276358	85278088	0.0616239261029649	1	0	0	0	0	0
LOC646890	646890	4	158277758	158278673	0.010529035592016	0	0	0	0	1	0
LOC647070	647070	1	182836005	182840325	0.130094955106259	0	0	0	0	1	0
LOC728376	728376	7	56447958	56467539	0.20360441831923	0	0	0	0	0	1
LOC728673	728673	9	62897376	62899777	0.157483366707577	0	0	0	0	1	0
LOC728730	728730	2	39437416	39601344	0.783153543052774	0	1	0	0	0	0
LOC729654	729654	19	15907767	15912139	0.0104644402816356	1	0	0	0	0	0
LOC729658	729658	6	163181645	163192002	0.0736386538337317	0	0	0	0	1	0
LOC729737	729737	1	134773	140566	0.191395904657322	0	0	0	1	0	0
LOH12CR2	503693	12	12355408	12357067	0.16342613526258	1	0	0	0	0	0
LONP2	83752	16	48244167	48353979	0.60105936309024	1	0	0	0	0	0
LOXL3	84695	2	74532258	74555887	0.0878496221174343	0	0	0	1	0	0
LPAR1	1902	9	110873261	111039243	0.0246108132549577	0	0	0	0	1	0
LPAR6	10161	13	48411045	48444704	0.137394225179252	0	0	0	1	0	0
LPGAT1	9926	1	211743457	211830832	0.631483754279439	0	0	0	0	1	0
LPIN1	23175	2	11677545	11827409	0.758542729797817	1	0	0	0	0	0
LPL	4023	8	19939071	19967259	0.0473483625088819	0	0	0	0	0	1
LPPR4	9890	1	99262953	99309584	0.722369355984755	0	0	1	0	0	0
LPPR5	163404	1	98890245	99005809	0.422840901750533	0	0	1	0	0	0
LPXN	9404	11	58526871	58578892	0.247658419998708	0	0	0	1	0	0
LRFN5	145581	14	41607561	41904549	0.67450423099283	0	1	0	0	0	0
LRIG1	26018	3	66378797	66501263	0.050836509269427	1	0	0	0	0	0
LRP2	4036	2	169127109	169362613	0.0299722240165364	0	0	0	0	1	0
LRP4	4038	11	46856717	46918622	0.0458626703701311	1	0	0	0	0	0
LRP8	7804	1	53242364	53328149	0.611652993992636	0	0	1	0	0	0
LRRC1	55227	6	53794497	53924610	0.102125185711517	0	0	0	0	1	0
LRRC16B	90668	14	24051997	24069728	0.263225889800401	0	0	1	0	0	0
LRRC28	123355	15	99251362	99386309	0.554421548995543	0	1	0	0	0	0
LRRC37B	114659	17	32007372	32053500	0.613849234545572	0	1	0	0	0	0
LRRC39	127495	1	100148448	100178273	0.264194819456108	0	0	1	0	0	0
LRRC3B	116135	3	26622809	26710776	0.0964407983980363	1	0	0	0	0	0
LRRC6	23639	8	132570416	132685097	0.66487952974614	0	1	0	0	0	0
LRRC63	220416	13	46211911	46276818	0.0366255409857244	0	0	0	0	1	0
LRRC8A	56262	9	128882112	128918042	0.283315031328726	1	0	0	0	0	0
LRRC8B	23507	1	89524144	89601539	0.758478134487436	0	0	1	0	0	0
LRRC8C	84230	1	89615873	89719535	0.212518571151734	0	0	0	1	0	0
LRRC8D	55144	1	89821014	89936432	0.197015696660422	0	0	0	0	1	0
LRRFIP2	9209	3	37052626	37176817	0.77152638718429	0	0	0	0	1	0
LRRIQ1	84125	12	85036321	85272867	0.339448356049351	0	1	0	0	0	0
LRRN1	57633	3	3799402	3849834	0.233124475163103	0	0	0	0	0	1
LRRN3	54674	7	111091006	111125454	0.57612557328338	0	1	0	0	0	0
LRRTM1	347730	2	80288280	80304593	0.282669078224921	0	0	1	0	0	0
LRRTM2	26045	5	138869346	138875368	0.512563787869001	0	0	1	0	0	0
LSM4	25804	19	18306230	18323191	0.336024804599186	0	0	0	0	1	0
LTBP1	4052	2	32947300	33399509	0.063432594793618	1	0	0	0	0	0
LTBP3	4054	11	65538559	65558361	0.528777210774498	1	0	0	0	0	0
LTC4S	4056	5	179793985	179796512	0.0426975001614883	0	0	0	1	0	0
LTK	4058	15	41503637	41513887	0.0974743233641238	0	1	0	0	0	0
LURAP1L	286343	9	12774990	12823060	0.0937923906724372	0	0	0	0	1	0
LURAP1L-AS1	101929467	9	12699999	12814389	0.0809379239067244	0	0	0	0	1	0
LY6E	4061	8	143018485	143022410	0.517214650216394	0	1	0	0	0	0
LY6H	4062	8	143157914	143160636	0.686906530585879	0	0	1	0	0	0
LY86	9450	6	6588701	6654983	0.0136942058006589	0	0	0	1	0	0
LY86-AS1	285780	6	6346465	6622826	0.366772172340288	0	1	0	0	0	0
LYL1	4066	19	13097188	13103160	0.0187326400103352	0	0	0	1	0	0
LYN	4067	8	55878463	56012447	0.0311995349137653	0	0	0	1	0	0
LYNX1	66004	8	142764334	142777848	0.578644790388218	0	1	0	0	0	0
LYPD6	130574	2	149329985	149474148	0.0486402687164912	0	0	1	0	0	0
LYPD6B	130576	2	149038467	149215262	0.0999289451585815	0	0	1	0	0	0
LYPD8	646627	1	248721230	248755792	0.20631742135521	0	1	0	0	0	0
LYPLA1	10434	8	54046367	54102017	0.272333828564046	0	0	1	0	0	0
LYPLAL1	127018	1	219173831	219212865	0.379755829726762	1	0	0	0	0	0
LYVE1	10894	11	10557866	10568818	0.0206059040113688	0	0	0	1	0	0
LZTFL1	54585	3	45823316	45915724	0.421871972094826	0	1	0	0	0	0
LZTR1	8216	22	20982269	20999037	0.45565531942381	1	0	0	0	0	0
LZTS1	11178	8	20246165	20303981	0.258316646211485	0	1	0	0	0	0
LZTS2	84445	10	100997107	101007836	0.226083586331632	0	0	0	0	1	0
LZTS3	9762	20	3162617	3173592	0.741683353788515	0	1	0	0	0	0
M1AP	130951	2	74557883	74648852	0.0578128027905174	0	0	0	1	0	0
MAFB	9935	20	40685848	40689240	0.105354951230541	0	0	1	0	0	0
MAG	4099	19	35292086	35313807	0.0304243911891997	0	0	0	0	1	0
MAGED1	9500	X	51803059	51902354	0.571797687487888	0	0	1	0	0	0
MAGED2	10916	X	54807599	54816015	0.450616885214133	0	0	1	0	0	0
MAGEF1	64110	3	184710367	184712048	0.278599573670952	0	0	0	1	0	0
MAGEL2	54551	15	23643549	23647846	0.0800981848717783	0	0	1	0	0	0
MAGI1	9223	3	65330764	66038836	0.872876429171242	0	0	1	0	0	0
MAGI3	260425	1	113390474	113685923	0.501065822621278	0	1	0	0	0	0
MAGT1	84061	X	77826364	77895568	0.0941153672243395	0	0	0	0	1	0
MAL	4118	2	95025655	95053992	0.0366255409857244	0	0	0	0	1	0
MAL2	114569	8	119208371	119245673	0.504941541244106	0	1	0	0	0	0
MALRD1	340895	10	19046931	19734478	0.0345584910535495	0	0	0	0	0	1
MAMLD1	10046	X	150361589	150514178	0.144176732769201	0	0	0	0	0	1
MAN1A1	4121	6	119177201	119351633	0.320844906659776	0	1	0	0	0	0
MAN2A2	4122	15	90902218	90922585	0.731477294748401	0	0	0	0	1	0
MANBA	4126	4	102631486	102760994	0.261546411730508	0	0	1	0	0	0
MAOA	4128	X	43654907	43746824	0.0793876364575932	1	0	0	0	0	0
MAOB	4129	X	43766610	43882475	0.22582520509011	1	0	0	0	0	0
MAP1A	4130	15	43517608	43531620	0.824946708868936	0	0	1	0	0	0
MAP1LC3A	84557	20	34546830	34560345	0.767650668561462	0	0	1	0	0	0
MAP1LC3B	81631	16	87392195	87404774	0.594406046121052	0	0	1	0	0	0
MAP2K1	5604	15	66386873	66491544	0.49169950261611	0	1	0	0	0	0
MAP3K1	4214	5	56815073	56896152	0.123893805309735	0	0	0	0	0	1
MAP3K11	4296	11	65597755	65614338	0.0956010593630902	0	0	0	0	1	0
MAP3K12	7786	12	53479669	53500136	0.35042955881403	0	1	0	0	0	0
MAP3K5	4217	6	136557046	136793051	0.48472320909502	1	0	0	0	0	0
MAP3K9	4293	14	70722526	70809269	0.49719010399845	0	0	1	0	0	0
MAP4	4134	3	47850690	48089279	0.586912990116918	1	0	0	0	0	0
MAP6	4135	11	75586914	75668730	0.655384019120212	0	1	0	0	0	0
MAP6D1	79929	3	183815876	183825605	0.163813707124863	0	0	0	0	1	0
MAP7	9053	6	136342281	136550819	0.859892771784768	0	0	0	0	1	0
MAP7D1	55700	1	36155965	36180849	0.555067502099348	0	0	1	0	0	0
MAP7D2	256714	X	20006713	20116996	0.697758542729798	0	0	1	0	0	0
MAPK12	6300	22	50252902	50261759	0.296234093404819	1	0	0	0	0	0
MAPK4	5596	18	50560114	50731826	0.197920031005749	1	0	0	0	0	0
MAPK8IP1	9479	11	45885496	45906465	0.39887604159938	0	0	0	0	1	0
MAPRE2	10982	18	34976928	35143470	0.728699696402041	0	0	0	0	1	0
MAPT	4137	17	45894382	46028334	0.907693301466314	0	0	0	0	1	0
MARCH11	441061	5	16067365	16179788	0.139202893869905	0	0	1	0	0	0
MARCH2	51257	19	8413272	8439017	0.19249402493379	0	0	0	0	1	0
MARCH5	54708	10	92291163	92353964	0.219365674052064	1	0	0	0	0	0
MARK1	4139	1	220528183	220664457	0.692009560105936	0	0	0	0	0	1
MARK3	4140	14	103385364	103503831	0.811446288999419	1	0	0	0	0	0
MAST2	23139	1	45786992	46036124	0.277824429946386	0	0	1	0	0	0
MATN4	8785	20	45293446	45308566	0.0656288353465538	0	0	0	0	0	1
MAU2	23383	19	19320817	19358754	0.53878948388347	0	0	0	0	1	0
MAVS	57506	20	3846799	3876123	0.535818099605969	1	0	0	0	0	0
MBD4	8930	3	129430944	129440179	0.464957044118597	0	1	0	0	0	0
MBD5	55777	2	148021011	148513477	0.420644661197597	0	0	0	0	0	1
MBP	4155	18	76978833	77133708	0.437762418448421	0	0	0	0	1	0
MBTPS2	51360	X	21839538	21885423	0.248368968412893	0	0	1	0	0	0
MCAM	4162	11	119308524	119317130	0.0889477423939022	0	0	0	0	1	0
MCCC1	56922	3	183015218	183099587	0.43349912796331	0	0	0	0	0	1
MCFD2	90411	2	46901870	46941855	0.422840901750533	0	0	1	0	0	0
MCHR2	84539	6	99919910	99994238	0.208061494735482	0	1	0	0	0	0
MCL1	4170	1	150574551	150579738	0.168464569472256	1	0	0	0	0	0
MCOLN1	57192	19	7522610	7534009	0.452231767973645	0	0	0	1	0	0
MCUR1	63933	6	13786549	13814563	0.296557069956721	1	0	0	0	0	0
MDGA1	266727	6	37632508	37697990	0.09695756088108	1	0	0	0	0	0
MDGA2	161357	14	46839623	47675334	0.545184419611136	0	0	0	0	0	1
MDH2	4191	7	76048019	76067508	0.354176086816097	0	0	1	0	0	0
MDM4	4194	1	204516379	204581681	0.795168270783541	0	0	0	0	1	0
MED11	400569	17	4731408	4733610	0.150184096634584	0	0	0	0	1	0
MEF2C	4208	5	88718241	88904105	0.948000775143725	0	0	0	1	0	0
MEGF11	84465	15	65895296	66253737	0.0841676894257477	0	0	0	0	0	1
MEIKIN	728637	5	131806990	131945698	0.0549706091337769	1	0	0	0	0	0
MEIS1	4211	2	66435125	66572759	0.0486402687164912	0	0	0	0	1	0
MEIS3	56917	19	47403118	47422265	0.576513145145662	0	1	0	0	0	0
MEP1B	4225	18	32190024	32220404	0.0492862218202958	1	0	0	0	0	0
MESDC2	23184	15	80947326	80989878	0.344422194948647	0	0	0	0	1	0
MEST	4232	7	130486175	130506297	0.648730702151024	0	1	0	0	0	0
MET	4233	7	116672405	116798386	0.156191460499968	0	1	0	0	0	0
METAP1	23173	4	98995637	99062809	0.463600542600607	0	1	0	0	0	0
METAP1D	254042	2	171999897	172082430	0.37258575027453	0	0	1	0	0	0
METRN	79006	16	715173	717480	0.112072863510109	1	0	0	0	0	0
METTL17	64745	14	20989806	20997035	0.439764873070215	1	0	0	0	0	0
METTL25	84190	12	82358406	82479239	0.431044506168852	0	1	0	0	0	0
METTL9	51108	16	21597221	21657473	0.440604612105161	0	0	0	1	0	0
MFGE8	4240	15	88898683	88913454	0.0908856017053162	1	0	0	0	0	0
MFHAS1	9258	8	8783354	8893621	0.21322911956592	1	0	0	0	0	0
MFN1	55669	3	179347692	179393226	0.638137071248627	0	0	1	0	0	0
MFSD12	126321	19	3538273	3557588	0.302952005684387	0	0	0	0	1	0
MFSD4	148808	1	205568984	205602918	0.523415800012919	0	1	0	0	0	0
MFSD6	54842	2	190408355	190502315	0.294231638783024	0	0	0	0	1	0
MFSD7	84179	4	674690	689468	0.122601899102125	1	0	0	0	0	0
MFSD9	84804	2	102714630	102736882	0.0840384988049868	0	0	1	0	0	0
MGAT4C	25834	12	85976235	86838904	0.341192429429623	0	0	1	0	0	0
MGAT5	4249	2	134119930	134454621	0.355790969575609	0	0	0	0	1	0
MGAT5B	146664	17	76850503	76950393	0.526193398359279	0	1	0	0	0	0
MGME1	92667	20	17968853	17991122	0.0541308700988308	1	0	0	0	0	0
MGST1	4257	12	16347142	16377189	0.110974743233641	1	0	0	0	0	0
MGST2	4258	4	139665768	139740745	0.132355790969576	0	0	0	1	0	0
MGST3	4259	1	165630873	165656136	0.679542665202506	0	0	1	0	0	0
MIA3	375056	1	222618102	222668012	0.696337445901428	0	0	1	0	0	0
MIAT	440823	22	26657482	26676478	0.963503649635037	0	1	0	0	0	0
MIB2	142678	1	1614975	1630610	0.503649635036496	0	1	0	0	0	0
MICA	100507436	6	31399784	31415315	0.0759640850074285	0	0	0	1	0	0
MICAL2	9645	11	12110576	12281016	0.806407854789742	0	1	0	0	0	0
MICAL3	57553	22	17787649	18024559	0.770363671597442	0	0	0	0	1	0
MID1	4281	X	10445310	11111177	0.10393385440217	1	0	0	0	0	0
MID1IP1	58526	X	38801432	38806532	0.066339383760739	0	0	0	0	1	0
MIDN	90007	19	1248553	1259143	0.152444932497901	0	0	0	0	0	1
MIEN1	84299	17	39729156	39730541	0.417802467540857	0	0	0	0	1	0
MIIP	60672	1	12019242	12032049	0.196886506039662	1	0	0	0	0	0
MILR1	284021	17	64447249	64479383	0.0536141076157871	0	0	0	1	0	0
MINA	84864	3	97941817	97972451	0.188553711000581	0	0	0	1	0	0
MINK1	50488	17	4833340	4898061	0.359279116336154	1	0	0	0	0	0
MIR124-2HG	100130155	8	64373218	64387504	0.909372779536206	0	1	0	0	0	0
MIR137HG	400765	1	97988000	98049693	0.459466442736257	0	1	0	0	0	0
MIR181A1HG	100131234	1	198808003	198937429	0.268522705251599	0	0	0	0	1	0
MIR22HG	84981	17	1711504	1716272	0.201537368387055	1	0	0	0	0	0
MIR31HG	554202	9	21454268	21559698	0.0244170273238163	0	0	0	1	0	0
MIR3671	100500854	1	65057755	65057842	0.188489115690201	0	0	0	0	1	0
MIR3682	100500850	2	53849122	53849205	0.0855887862541179	1	0	0	0	0	0
MIR4458HG	100505738	5	8457687	8463096	0.373425489309476	0	0	0	0	0	1
MIR548F2	100313771	2	212426263	212426360	0.0555519669272011	0	0	1	0	0	0
MIR628	693213	15	55372940	55373034	0.294102448162263	0	1	0	0	0	0
MIR7-3HG	284424	19	4769105	4772556	0.334797493701957	0	1	0	0	0	0
MIR708	100126333	11	79402022	79402109	0.140753181319036	0	0	0	1	0	0
MIRLET7BHG	400931	22	46085997	46113928	0.271558684839481	1	0	0	0	0	0
MITD1	129531	2	99161427	99181061	0.575544215489955	0	0	0	0	1	0
MITF	4286	3	69739435	69968337	0.0649828822427492	0	0	1	0	0	0
MKL2	57496	16	14071321	14266776	0.740908210063949	0	1	0	0	0	0
MKLN1-AS	100506881	7	131309744	131327779	0.112525030682772	1	0	0	0	0	0
MKNK1	8569	1	46557407	46604294	0.665331696918804	0	0	0	1	0	0
MKS1	54903	17	58205436	58219605	0.21471481170467	1	0	0	0	0	0
MLC1	23209	22	50059391	50085929	0.0142109682837026	1	0	0	0	0	0
MLIP	90523	6	54010979	54266280	0.607583489438667	0	1	0	0	0	0
MLLT10	8028	10	21533823	21743633	0.681868096376203	1	0	0	0	0	0
MLLT11	10962	1	151059675	151068497	0.690976035139849	0	1	0	0	0	0
MLLT6	4302	17	38705620	38729803	0.496544150894645	0	1	0	0	0	0
MLXIPL	51085	7	73593194	73624540	0.546476325818746	0	0	0	1	0	0
MMAB	326625	12	109553715	109573553	0.236095859440605	0	0	0	0	1	0
MMADHC	27249	2	149569633	149587816	0.345326529293973	0	0	1	0	0	0
MMD2	221938	7	4892245	4959213	0.0402428783670306	1	0	0	0	0	0
MMP17	4326	12	131828396	131851771	0.577417479490989	0	1	0	0	0	0
MMP28	79148	17	35756249	35795707	0.17595762547639	1	0	0	0	0	0
MMS19	64210	10	97458324	97498794	0.600413409986435	0	1	0	0	0	0
MNAT1	4331	14	60734741	60968680	0.893159356630709	0	1	0	0	0	0
MNS1	55329	15	56428731	56465137	0.410696983399005	0	1	0	0	0	0
MOAP1	64112	14	93182196	93184904	0.61081325495769	0	0	1	0	0	0
MOB1B	92597	4	70901974	70988174	0.367547316064854	0	0	0	0	0	1
MOB3B	79817	9	27325209	27529852	0.172534074026226	0	0	0	0	1	0
MOBP	4336	3	39467573	39529497	0.248175182481752	0	0	0	0	1	0
MOCS1	4337	6	39903705	39934551	0.0738324397648731	1	0	0	0	0	0
MOG	4340	6	29656981	29672372	0.0472837671985014	0	0	0	0	1	0
MORC3	23515	21	36320189	36376646	0.424520379820425	1	0	0	0	0	0
MOSPD2	158747	X	14873405	14922166	0.292616756023513	0	0	0	0	1	0
MPDZ	8777	9	13105296	13279662	0.823331826109424	0	0	0	0	1	0
MPEG1	219972	11	59208510	59213021	0.0117563464892449	0	0	0	1	0	0
MPHOSPH6	10200	16	82148161	82170224	0.728635101091661	0	0	0	0	0	1
MPP5	64398	14	67241295	67336061	0.282992054776823	0	0	0	0	1	0
MPP6	51678	7	24573346	24693703	0.809314643756863	0	0	1	0	0	0
MPP7	143098	10	28050993	28303061	0.252503068277243	0	1	0	0	0	0
MPPED1	758	22	43412014	43507808	0.450810671145275	0	0	1	0	0	0
MPV17	4358	2	27309490	27325680	0.571151734384084	0	0	1	0	0	0
MPZL1	9019	1	167721950	167791919	0.258704218073768	0	0	0	0	0	1
MR1	3140	1	181033379	181061938	0.0835863316323235	0	0	0	1	0	0
MRAS	22808	3	138347648	138405535	0.502616110070409	1	0	0	0	0	0
MRC1	4360	10	17809343	17911162	0.0103998449712551	0	0	0	1	0	0
MRC2	9902	17	62626515	62693601	0.0352690394677346	0	0	0	1	0	0
MROH7	374977	1	54641740	54710267	0.0945029390866223	1	0	0	0	0	0
MROH7-TTC4	100527960	1	54641740	54742657	0.0541954654092113	1	0	0	0	0	0
MRPL14P1	359735	17	1155977	1156173	0.0152444932497901	0	0	0	1	0	0
MRPL24	79590	1	156737302	156741266	0.203216846456947	0	0	0	0	1	0
MRPL43	84545	10	100977822	100987515	0.267489180285511	0	0	1	0	0	0
MRPS21	54460	1	150293842	150308979	0.75621729862412	1	0	0	0	0	0
MRPS22	56945	3	139343994	139357129	0.34216135908533	0	0	1	0	0	0
MRPS28	28957	8	79918860	80030271	0.203927394871132	1	0	0	0	0	0
MRPS31P5	100887750	13	52167709	52194467	0.220592984949293	0	0	0	0	1	0
MRPS5	64969	2	95087207	95122009	0.798656417544086	0	0	0	0	1	0
MRPS6	64968	21	34073523	34143034	0.309863703895097	0	0	1	0	0	0
MRPS9	64965	2	105038025	105099960	0.430979910858472	0	0	1	0	0	0
MRRF	92399	9	122264603	122325297	0.343388669982559	0	0	1	0	0	0
MRVI1	10335	11	10573091	10693988	0.0594276855500291	1	0	0	0	0	0
MS4A7	58475	11	60378485	60395954	0.0103998449712551	0	0	0	1	0	0
MSI1	4440	12	120339650	120369180	0.0521284154770364	1	0	0	0	0	0
MSMO1	6307	4	165327666	165343164	0.438602157483367	1	0	0	0	0	0
MSRA	4482	8	10054224	10428891	0.69666042245333	0	1	0	0	0	0
MST1	4485	3	49683947	49689528	0.175247077062205	1	0	0	0	0	0
MST1P2	11209	1	16645574	16650420	0.116206963374459	1	0	0	0	0	0
MSX1	4487	4	4859665	4863936	0.103675473160649	1	0	0	0	0	0
MT1E	4493	16	56625673	56627112	0.0266778631871326	1	0	0	0	0	0
MT1F	4494	16	56657943	56659303	0.0234480976681093	1	0	0	0	0	0
MT1G	4495	16	56666735	56668065	0.0411472127123571	1	0	0	0	0	0
MT1M	4499	16	56632622	56633986	0.0197661649764227	1	0	0	0	0	0
MT1X	4501	16	56682470	56684196	0.0386279956075189	1	0	0	0	0	0
MTA3	57504	2	42494569	42795030	0.46670111749887	0	1	0	0	0	0
MTBP	27085	8	120445398	120523635	0.317873522382275	0	1	0	0	0	0
MTCH1	23787	6	36968135	36986551	0.772689102771139	0	0	0	0	1	0
MTDH	92140	8	97644147	97730260	0.753698081519282	0	0	0	0	1	0
MTHFD2L	441024	4	74114183	74303099	0.351979846263161	0	1	0	0	0	0
MTM1	4534	X	150562658	150673143	0.246043537239196	1	0	0	0	0	0
MTMR1	8776	X	150692983	150765102	0.458885084942833	1	0	0	0	0	0
MTMR12	54545	5	32227007	32313008	0.566823848588592	0	1	0	0	0	0
MTMR2	8898	11	95832880	95924207	0.327110651766682	0	0	0	0	1	0
MTMR4	9110	17	58489532	58518110	0.624830437310251	0	0	0	0	0	1
MTMR6	9107	13	25246201	25287566	0.483948065370454	0	0	1	0	0	0
MTRF1	9617	13	41216369	41263797	0.244299463858924	1	0	0	0	0	0
MTRR	4552	5	7851186	7901124	0.35740585233512	0	0	0	0	1	0
MTUS2	23281	13	28820348	29505947	0.511271881661391	0	0	1	0	0	0
MTX2	10651	2	176269395	176338025	0.54428008526581	0	0	0	0	1	0
MUM1	84939	19	1354977	1378431	0.780440540016795	1	0	0	0	0	0
MURC	347273	9	100576867	100588402	0.150765454428009	0	0	0	0	1	0
MUTYH	4595	1	45329242	45340470	0.191977262450746	1	0	0	0	0	0
MVB12B	89853	9	126326844	126507041	0.226923325366578	0	0	0	0	1	0
MVP	9961	16	29820394	29848039	0.0463148375427944	0	0	0	0	1	0
MX1	4599	21	41420329	41459214	0.140882371939797	0	0	0	1	0	0
MX2	4600	21	41361986	41408943	0.0119501324203863	0	0	0	1	0	0
MXD4	10608	4	2247432	2262143	0.338221045152122	1	0	0	0	0	0
MXRA7	439921	17	76673650	76711005	0.472773076674633	0	0	1	0	0	0
MXRA8	54587	1	1352689	1363541	0.0972159421226019	1	0	0	0	0	0
MYADM	91663	19	53865584	53876435	0.352367418125444	0	0	0	0	1	0
MYBPC1	4604	12	101594931	101685883	0.112008268199729	1	0	0	0	0	0
MYDGF	56005	19	4657545	4670403	0.329565273561139	0	0	1	0	0	0
MYEF2	50804	15	48139428	48178400	0.837736580324268	0	0	0	0	0	1
MYEOV2	150678	2	240126563	240136347	0.66339383760739	1	0	0	0	0	0
MYH10	4628	17	8474205	8631012	0.753052128415477	0	1	0	0	0	0
MYH15	22989	3	108380368	108549465	0.0495446030618177	1	0	0	0	0	0
MYH7B	57644	20	34955835	35002437	0.134875008074414	0	0	0	0	1	0
MYL6	4637	12	56158261	56161582	0.738388992959111	0	0	1	0	0	0
MYL6B	140465	12	56152420	56157987	0.530908856017053	0	0	1	0	0	0
MYO15B	80022	17	75588058	75626849	0.0616239261029649	1	0	0	0	0	0
MYO18A	399687	17	29073510	29180389	0.226794134745817	0	0	0	0	1	0
MYO1E	4643	15	59135969	59372872	0.0389509721594212	0	0	0	0	1	0
MYO1F	4542	19	8520790	8577447	0.049996770234481	0	0	0	1	0	0
MYO5B	4645	18	49822786	50195081	0.141399134422841	0	0	1	0	0	0
MYO5C	55930	15	52192318	52295798	0.294748401266068	0	1	0	0	0	0
MYO9A	4649	15	71822291	72118464	0.786447903882178	0	1	0	0	0	0
MYO9B	4650	19	17075779	17215277	0.485110780957302	0	0	0	0	1	0
MYOF	26509	10	93306429	93482486	0.0158904463535947	0	0	0	1	0	0
MYOM1	8736	18	3066807	3220108	0.0349460629158323	1	0	0	0	0	0
MYOM2	9172	8	2045043	2145456	0.240488340546476	0	1	0	0	0	0
MYRF	745	11	61752637	61788518	0.0465732187843163	0	0	0	0	1	0
MYRFL	196446	12	69824569	69958724	0.123700019378593	0	0	1	0	0	0
MYRIP	25924	3	39808914	40260321	0.46127511142691	0	0	1	0	0	0
MYT1	4661	20	64164474	64242253	0.0805503520444416	0	0	0	0	0	1
N4BP2	55728	4	40056212	40185798	0.314579161552871	0	0	1	0	0	0
N4BP2L1	90634	13	32400723	32429614	0.70492862218203	0	1	0	0	0	0
N6AMT1	29104	21	28872191	28885373	0.251146566759253	0	0	0	0	1	0
NAA20	51126	20	20017290	20033629	0.420967637749499	0	0	1	0	0	0
NAA25	80018	12	112026689	112109022	0.686325172792455	0	0	0	0	1	0
NAAA	27163	4	75910655	75941013	0.289839157677153	0	0	1	0	0	0
NAALAD2	10003	11	90131573	90199743	0.729281054195465	0	0	0	0	0	1
NAB1	4664	2	190648895	190692766	0.552871261546412	0	1	0	0	0	0
NAB2	4665	12	57088894	57095476	0.270977327046056	0	1	0	0	0	0
NABP1	64859	2	191678072	191688522	0.105096569989019	0	0	0	1	0	0
NACAD	23148	7	45080437	45088961	0.30469607906466	0	0	0	0	1	0
NADK2	133686	5	36192589	36242279	0.396033847942639	1	0	0	0	0	0
NADSYN1	55191	11	71453171	71501538	0.201731154318196	0	0	0	0	1	0
NAF1	92345	4	163109133	163166921	0.321490859763581	0	1	0	0	0	0
NAGK	55577	2	71068241	71078868	0.43214262644532	0	0	0	1	0	0
NAGPA	51172	16	5024844	5033941	0.588850849428332	0	1	0	0	0	0
NAP1L3	4675	X	93670926	93673683	0.526839351463084	0	0	1	0	0	0
